target,feature,feature_origin,expert_leakage_level,expert_leakage_reason,expert_allowed_P0,expert_allowed_P1,expert_allowed_P2,expert_allowed_P3,expert_allowed_P4,workflow_stage,compiler_leakage_level,compiler_leakage_reason,rule_id,dependency_path,compiler_allowed_P0,compiler_allowed_P1,compiler_allowed_P2,compiler_allowed_P3,compiler_allowed_P4,_merge,class_agreement,P0_agreement,P1_agreement,P2_agreement,P3_agreement,P4_agreement,all_protocols_agree,false_safe,compiler_more_conservative
average_voltage,discharge_formula_X_max,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_X_max -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_X_mean,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_X_mean -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_X_min,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_X_min -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_X_range,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_X_range -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_X_std,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_X_std -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_Z_max,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_Z_max -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_Z_mean,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_Z_mean -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_Z_min,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_Z_min -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_Z_range,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_Z_range -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_Z_std,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_Z_std -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_atomic_mass_max,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_atomic_mass_max -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_atomic_mass_mean,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_atomic_mass_mean -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_atomic_mass_min,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_atomic_mass_min -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_atomic_mass_range,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_atomic_mass_range -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_atomic_mass_std,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_atomic_mass_std -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_frac_Ag,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Ag -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_frac_Al,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Al -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_frac_As,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_As -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_frac_B,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_B -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_frac_Br,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Br -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_frac_C,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_C -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_frac_Ca,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Ca -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_frac_Cl,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Cl -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_frac_Co,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Co -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_frac_Cr,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Cr -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
average_voltage,discharge_formula_frac_Cu,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,True,False,False,False,True,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Cu -> target::average_voltage,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
