query_id,manual_candidate_id,shortlist_priority_rank,battery_formula,formula_discharge,framework_formula,coarse_family,chemical_system_uid,query_type,query_priority,query_priority_tier,search_platform,search_query,search_url,query_note,manual_check_required,recommended_action,normalized_search_query,manual_checked,annotation_status,analogue_level,relevance_score_0_to_3,citation_title,citation_year,doi,url,source_journal_or_database,same_sodium_working_ion,same_formula,same_framework,same_transition_metal,same_anion_framework,electrochemical_evidence_reported,computed_or_experimental,manual_evidence_note,reviewer_initials,manual_check_date,needs_second_check,evidence_confidence_0_to_3,do_not_use_as_discovery_claim,manual_filling_hint,negative_result_rule
Q0038,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,_exact_formula_sodium_ion,3,A_try_first,Google Scholar,Na3Co(CO3)(PO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Co%28CO3%29%28PO4%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3co(co3)(po4) sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0039,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,_exact_formula_electrode,4,A_try_first,Google Scholar,Na3Co(CO3)(PO4) electrode cathode,https://scholar.google.com/scholar?q=Na3Co%28CO3%29%28PO4%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3co(co3)(po4) electrode cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0040,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,_exact_formula_sodium_ion,5,A_try_first,Google Scholar,Na3Co(PO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Co%28PO4%29%28CO3%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3co(po4)(co3) sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0041,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,_exact_formula_electrode,6,A_try_first,Google Scholar,Na3Co(PO4)(CO3) electrode cathode,https://scholar.google.com/scholar?q=Na3Co%28PO4%29%28CO3%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3co(po4)(co3) electrode cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0042,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,quoted_literature_formula,7,B_try_second,Google Scholar,"""Na3CoPO4CO3"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3CoPO4CO3%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3copo4co3"" sodium ion battery cathode",False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0043,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,quoted_literature_formula,8,B_try_second,Google Scholar,"""Na3Co(CO3)(PO4)"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3Co%28CO3%29%28PO4%29%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3co(co3)(po4)"" sodium ion battery cathode",False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0044,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,variable_sodium_literature_formula,9,B_try_second,Google Scholar,NaxCoPO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCoPO4CO3+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxcopo4co3 sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0045,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,variable_sodium_literature_formula,10,B_try_second,Google Scholar,NaxCo(CO3)(PO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCo%28CO3%29%28PO4%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxco(co3)(po4) sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0046,Na_candidate_07,7,Na0-2CoP2O7,Na2CoP2O7,CoP2O7,polyanion_phosphate_like,Co-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na2CoP2O7 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na2CoP2O7+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na2cop2o7 sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0047,Na_candidate_07,7,Na0-2CoP2O7,Na2CoP2O7,CoP2O7,polyanion_phosphate_like,Co-O-P,_exact_formula_electrode,2,A_try_first,Google Scholar,Na2CoP2O7 electrode cathode,https://scholar.google.com/scholar?q=Na2CoP2O7+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na2cop2o7 electrode cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0048,Na_candidate_07,7,Na0-2CoP2O7,Na2CoP2O7,CoP2O7,polyanion_phosphate_like,Co-O-P,quoted_literature_formula,3,B_try_second,Google Scholar,"""Na2CoP2O7"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na2CoP2O7%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na2cop2o7"" sodium ion battery cathode",False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0049,Na_candidate_07,7,Na0-2CoP2O7,Na2CoP2O7,CoP2O7,polyanion_phosphate_like,Co-O-P,variable_sodium_literature_formula,4,B_try_second,Google Scholar,NaxCoP2O7 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCoP2O7+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxcop2o7 sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0050,Na_candidate_07,7,Na0-2CoP2O7,Na2CoP2O7,CoP2O7,polyanion_phosphate_like,Co-O-P,_framework_formula,5,B_try_second,Google Scholar,CoP2O7 sodium ion battery cathode,https://scholar.google.com/scholar?q=CoP2O7+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,cop2o7 sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0051,Na_candidate_07,7,Na0-2CoP2O7,Na2CoP2O7,CoP2O7,polyanion_phosphate_like,Co-O-P,material_phrase_pyrophosphate,6,C_broad_fallback,Google Scholar,sodium cobalt pyrophosphate cathode,https://scholar.google.com/scholar?q=sodium+cobalt+pyrophosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium cobalt pyrophosphate cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0052,Na_candidate_07,7,Na0-2CoP2O7,Na2CoP2O7,CoP2O7,polyanion_phosphate_like,Co-O-P,material_phrase_phosphate,7,C_broad_fallback,Google Scholar,sodium cobalt phosphate cathode,https://scholar.google.com/scholar?q=sodium+cobalt+phosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium cobalt phosphate cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0053,Na_candidate_07,7,Na0-2CoP2O7,Na2CoP2O7,CoP2O7,polyanion_phosphate_like,Co-O-P,broad_family_polyanion,8,C_broad_fallback,Google Scholar,polyanion phosphate sodium ion battery cathode,https://scholar.google.com/scholar?q=polyanion+phosphate+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,polyanion phosphate sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0054,Na_candidate_08,8,Na0-2MnPO4F,Na2MnPO4F,MnPO4F,polyanion_phosphate_like,F-Mn-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na2MnPO4F sodium ion battery cathode,https://scholar.google.com/scholar?q=Na2MnPO4F+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na2mnpo4f sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
