manual_candidate_id,shortlist_priority_rank,battery_formula,formula_discharge,framework_formula,coarse_family,chemical_system_uid,query_type,query_priority,query_priority_tier,search_platform,search_query,search_url,query_note,manual_check_required,recommended_action,normalized_search_query
Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na6Mn3(PO4)4 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na6Mn3%28PO4%294+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na6mn3(po4)4 sodium ion battery cathode
Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,_exact_formula_electrode,2,A_try_first,Google Scholar,Na6Mn3(PO4)4 electrode cathode,https://scholar.google.com/scholar?q=Na6Mn3%28PO4%294+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na6mn3(po4)4 electrode cathode
Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,quoted_literature_formula,3,B_try_second,Google Scholar,"""Na6Mn3(PO4)4"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na6Mn3%28PO4%294%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na6mn3(po4)4"" sodium ion battery cathode"
Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,variable_sodium_literature_formula,4,B_try_second,Google Scholar,NaxMn3(PO4)4 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMn3%28PO4%294+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxmn3(po4)4 sodium ion battery cathode
Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,_framework_formula,5,B_try_second,Google Scholar,Mn3(PO4)4 sodium ion battery cathode,https://scholar.google.com/scholar?q=Mn3%28PO4%294+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,mn3(po4)4 sodium ion battery cathode
Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,material_phrase_phosphate,6,C_broad_fallback,Google Scholar,sodium manganese phosphate cathode,https://scholar.google.com/scholar?q=sodium+manganese+phosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese phosphate cathode
Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,broad_family_polyanion,7,C_broad_fallback,Google Scholar,polyanion phosphate sodium ion battery cathode,https://scholar.google.com/scholar?q=polyanion+phosphate+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,polyanion phosphate sodium ion battery cathode
Na_candidate_22,22,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,NaMnO2 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaMnO2+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,namno2 sodium ion battery cathode
Na_candidate_22,22,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,_exact_formula_electrode,2,A_try_first,Google Scholar,NaMnO2 electrode cathode,https://scholar.google.com/scholar?q=NaMnO2+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,namno2 electrode cathode
Na_candidate_22,22,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,quoted_literature_formula,3,B_try_second,Google Scholar,"""NaMnO2"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22NaMnO2%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""namno2"" sodium ion battery cathode"
Na_candidate_22,22,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,variable_sodium_literature_formula,4,B_try_second,Google Scholar,NaxMnO2 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMnO2+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxmno2 sodium ion battery cathode
Na_candidate_22,22,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,_framework_formula,5,B_try_second,Google Scholar,MnO2 sodium ion battery cathode,https://scholar.google.com/scholar?q=MnO2+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,mno2 sodium ion battery cathode
Na_candidate_22,22,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,material_phrase_oxide,6,C_broad_fallback,Google Scholar,sodium manganese oxide cathode,https://scholar.google.com/scholar?q=sodium+manganese+oxide+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese oxide cathode
Na_candidate_22,22,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,broad_family_oxide,8,C_broad_fallback,Google Scholar,layered transition metal oxide sodium ion battery cathode,https://scholar.google.com/scholar?q=layered+transition+metal+oxide+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,layered transition metal oxide sodium ion battery cathode
Na_candidate_23,23,Na0-1VPO5,NaVPO5,VPO5,polyanion_phosphate_like,O-P-V,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,NaVPO5 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaVPO5+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,navpo5 sodium ion battery cathode
Na_candidate_23,23,Na0-1VPO5,NaVPO5,VPO5,polyanion_phosphate_like,O-P-V,_exact_formula_electrode,2,A_try_first,Google Scholar,NaVPO5 electrode cathode,https://scholar.google.com/scholar?q=NaVPO5+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,navpo5 electrode cathode
Na_candidate_23,23,Na0-1VPO5,NaVPO5,VPO5,polyanion_phosphate_like,O-P-V,quoted_literature_formula,3,B_try_second,Google Scholar,"""NaVPO5"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22NaVPO5%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""navpo5"" sodium ion battery cathode"
Na_candidate_23,23,Na0-1VPO5,NaVPO5,VPO5,polyanion_phosphate_like,O-P-V,variable_sodium_literature_formula,4,B_try_second,Google Scholar,NaxVPO5 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxVPO5+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxvpo5 sodium ion battery cathode
Na_candidate_23,23,Na0-1VPO5,NaVPO5,VPO5,polyanion_phosphate_like,O-P-V,_framework_formula,5,B_try_second,Google Scholar,VPO5 sodium ion battery cathode,https://scholar.google.com/scholar?q=VPO5+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,vpo5 sodium ion battery cathode
Na_candidate_23,23,Na0-1VPO5,NaVPO5,VPO5,polyanion_phosphate_like,O-P-V,material_phrase_phosphate,6,C_broad_fallback,Google Scholar,sodium vanadium phosphate cathode,https://scholar.google.com/scholar?q=sodium+vanadium+phosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium vanadium phosphate cathode
Na_candidate_23,23,Na0-1VPO5,NaVPO5,VPO5,polyanion_phosphate_like,O-P-V,broad_family_polyanion,7,C_broad_fallback,Google Scholar,polyanion phosphate sodium ion battery cathode,https://scholar.google.com/scholar?q=polyanion+phosphate+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,polyanion phosphate sodium ion battery cathode
Na_candidate_24,24,Na0-1VF4,NaVF4,VF4,halide_or_fluoride_like,F-V,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,NaVF4 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaVF4+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,navf4 sodium ion battery cathode
Na_candidate_24,24,Na0-1VF4,NaVF4,VF4,halide_or_fluoride_like,F-V,_exact_formula_electrode,2,A_try_first,Google Scholar,NaVF4 electrode cathode,https://scholar.google.com/scholar?q=NaVF4+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,navf4 electrode cathode
Na_candidate_24,24,Na0-1VF4,NaVF4,VF4,halide_or_fluoride_like,F-V,quoted_literature_formula,3,B_try_second,Google Scholar,"""NaVF4"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22NaVF4%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""navf4"" sodium ion battery cathode"
Na_candidate_24,24,Na0-1VF4,NaVF4,VF4,halide_or_fluoride_like,F-V,variable_sodium_literature_formula,4,B_try_second,Google Scholar,NaxVF4 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxVF4+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxvf4 sodium ion battery cathode
Na_candidate_24,24,Na0-1VF4,NaVF4,VF4,halide_or_fluoride_like,F-V,_framework_formula,5,B_try_second,Google Scholar,VF4 sodium ion battery cathode,https://scholar.google.com/scholar?q=VF4+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,vf4 sodium ion battery cathode
Na_candidate_24,24,Na0-1VF4,NaVF4,VF4,halide_or_fluoride_like,F-V,material_phrase_fluoride,6,C_broad_fallback,Google Scholar,vanadium fluoride sodium ion battery cathode,https://scholar.google.com/scholar?q=vanadium+fluoride+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,vanadium fluoride sodium ion battery cathode
Na_candidate_24,24,Na0-1VF4,NaVF4,VF4,halide_or_fluoride_like,F-V,broad_family_fluoride,7,C_broad_fallback,Google Scholar,transition metal fluoride sodium ion battery cathode,https://scholar.google.com/scholar?q=transition+metal+fluoride+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,transition metal fluoride sodium ion battery cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na3MnAsO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3MnAsO4CO3+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3mnaso4co3 sodium ion battery cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,_exact_formula_electrode,2,A_try_first,Google Scholar,Na3MnAsO4CO3 electrode cathode,https://scholar.google.com/scholar?q=Na3MnAsO4CO3+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3mnaso4co3 electrode cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,_exact_formula_sodium_ion,3,A_try_first,Google Scholar,Na3Mn(CO3)(AsO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Mn%28CO3%29%28AsO4%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3mn(co3)(aso4) sodium ion battery cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,_exact_formula_electrode,4,A_try_first,Google Scholar,Na3Mn(CO3)(AsO4) electrode cathode,https://scholar.google.com/scholar?q=Na3Mn%28CO3%29%28AsO4%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3mn(co3)(aso4) electrode cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,_exact_formula_sodium_ion,5,A_try_first,Google Scholar,Na3Mn(AsO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Mn%28AsO4%29%28CO3%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3mn(aso4)(co3) sodium ion battery cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,_exact_formula_electrode,6,A_try_first,Google Scholar,Na3Mn(AsO4)(CO3) electrode cathode,https://scholar.google.com/scholar?q=Na3Mn%28AsO4%29%28CO3%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3mn(aso4)(co3) electrode cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,quoted_literature_formula,7,B_try_second,Google Scholar,"""Na3MnAsO4CO3"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3MnAsO4CO3%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3mnaso4co3"" sodium ion battery cathode"
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,quoted_literature_formula,8,B_try_second,Google Scholar,"""Na3Mn(CO3)(AsO4)"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3Mn%28CO3%29%28AsO4%29%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3mn(co3)(aso4)"" sodium ion battery cathode"
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,variable_sodium_literature_formula,9,B_try_second,Google Scholar,NaxMnAsO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMnAsO4CO3+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxmnaso4co3 sodium ion battery cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,variable_sodium_literature_formula,10,B_try_second,Google Scholar,NaxMn(CO3)(AsO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMn%28CO3%29%28AsO4%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxmn(co3)(aso4) sodium ion battery cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,variable_sodium_literature_formula,11,B_try_second,Google Scholar,NaxMn(AsO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMn%28AsO4%29%28CO3%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxmn(aso4)(co3) sodium ion battery cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,_framework_formula,12,B_try_second,Google Scholar,MnAsO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=MnAsO4CO3+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,mnaso4co3 sodium ion battery cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,_framework_formula,13,B_try_second,Google Scholar,Mn(CO3)(AsO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Mn%28CO3%29%28AsO4%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,mn(co3)(aso4) sodium ion battery cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,_framework_formula,14,B_try_second,Google Scholar,Mn(AsO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Mn%28AsO4%29%28CO3%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,mn(aso4)(co3) sodium ion battery cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,material_phrase_arsenate_carbonate,15,C_broad_fallback,Google Scholar,sodium manganese arsenate carbonate cathode,https://scholar.google.com/scholar?q=sodium+manganese+arsenate+carbonate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese arsenate carbonate cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,material_phrase_carbonate_arsenate,16,C_broad_fallback,Google Scholar,sodium manganese carbonate arsenate cathode,https://scholar.google.com/scholar?q=sodium+manganese+carbonate+arsenate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese carbonate arsenate cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,material_phrase_oxide,17,C_broad_fallback,Google Scholar,sodium manganese oxide cathode,https://scholar.google.com/scholar?q=sodium+manganese+oxide+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese oxide cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,layered_oxide_phrase,18,C_broad_fallback,Google Scholar,NaxMnO2 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMnO2+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,naxmno2 sodium ion battery cathode
Na_candidate_25,25,Na1-3MnAsCO7,Na3MnAsCO7,MnAsCO7,transition_metal_oxide_like,As-C-Mn-O,broad_family_oxide,19,C_broad_fallback,Google Scholar,layered transition metal oxide sodium ion battery cathode,https://scholar.google.com/scholar?q=layered+transition+metal+oxide+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,layered transition metal oxide sodium ion battery cathode
Na_candidate_26,26,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na5Mn2(PO4)2(CO3)2 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na5Mn2%28PO4%292%28CO3%292+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na5mn2(po4)2(co3)2 sodium ion battery cathode
Na_candidate_26,26,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,_exact_formula_electrode,2,A_try_first,Google Scholar,Na5Mn2(PO4)2(CO3)2 electrode cathode,https://scholar.google.com/scholar?q=Na5Mn2%28PO4%292%28CO3%292+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na5mn2(po4)2(co3)2 electrode cathode
Na_candidate_26,26,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,_exact_formula_sodium_ion,3,A_try_first,Google Scholar,Na5Mn2(CO3)2(PO4)2 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na5Mn2%28CO3%292%28PO4%292+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na5mn2(co3)2(po4)2 sodium ion battery cathode
Na_candidate_26,26,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,_exact_formula_electrode,4,A_try_first,Google Scholar,Na5Mn2(CO3)2(PO4)2 electrode cathode,https://scholar.google.com/scholar?q=Na5Mn2%28CO3%292%28PO4%292+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na5mn2(co3)2(po4)2 electrode cathode
Na_candidate_26,26,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,quoted_literature_formula,5,B_try_second,Google Scholar,"""Na5Mn2(PO4)2(CO3)2"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na5Mn2%28PO4%292%28CO3%292%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na5mn2(po4)2(co3)2"" sodium ion battery cathode"
Na_candidate_26,26,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,quoted_literature_formula,6,B_try_second,Google Scholar,"""Na5Mn2(CO3)2(PO4)2"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na5Mn2%28CO3%292%28PO4%292%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na5mn2(co3)2(po4)2"" sodium ion battery cathode"
Na_candidate_26,26,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,variable_sodium_literature_formula,7,B_try_second,Google Scholar,NaxMn2(PO4)2(CO3)2 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMn2%28PO4%292%28CO3%292+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxmn2(po4)2(co3)2 sodium ion battery cathode
Na_candidate_26,26,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,variable_sodium_literature_formula,8,B_try_second,Google Scholar,NaxMn2(CO3)2(PO4)2 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMn2%28CO3%292%28PO4%292+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxmn2(co3)2(po4)2 sodium ion battery cathode
Na_candidate_26,26,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,_framework_formula,9,B_try_second,Google Scholar,MnPO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=MnPO4CO3+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,mnpo4co3 sodium ion battery cathode
Na_candidate_26,26,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,_framework_formula,10,B_try_second,Google Scholar,Mn(CO3)(PO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Mn%28CO3%29%28PO4%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,mn(co3)(po4) sodium ion battery cathode
Na_candidate_26,26,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,_framework_formula,11,B_try_second,Google Scholar,Mn(PO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Mn%28PO4%29%28CO3%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,mn(po4)(co3) sodium ion battery cathode
Na_candidate_26,26,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,material_phrase_carbonophosphate,12,C_broad_fallback,Google Scholar,sodium manganese carbonophosphate cathode,https://scholar.google.com/scholar?q=sodium+manganese+carbonophosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese carbonophosphate cathode
Na_candidate_26,26,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,material_phrase_carbonate_phosphate,13,C_broad_fallback,Google Scholar,sodium manganese carbonate phosphate cathode,https://scholar.google.com/scholar?q=sodium+manganese+carbonate+phosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese carbonate phosphate cathode
Na_candidate_26,26,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,family_formula_carbonophosphate,14,C_broad_fallback,Google Scholar,Na3MPO4CO3 sodium ion battery cathode manganese,https://scholar.google.com/scholar?q=Na3MPO4CO3+sodium+ion+battery+cathode+manganese,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,na3mpo4co3 sodium ion battery cathode manganese
Na_candidate_26,26,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,material_phrase_phosphate,15,C_broad_fallback,Google Scholar,sodium manganese phosphate cathode,https://scholar.google.com/scholar?q=sodium+manganese+phosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese phosphate cathode
Na_candidate_26,26,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,broad_family_polyanion,16,C_broad_fallback,Google Scholar,polyanion phosphate sodium ion battery cathode,https://scholar.google.com/scholar?q=polyanion+phosphate+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,polyanion phosphate sodium ion battery cathode
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na2MnCO3SO4 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na2MnCO3SO4+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na2mnco3so4 sodium ion battery cathode
