target,target_unit,feature,feature_origin,leakage_level,leakage_reason,p3_explicit_forbidden,p2_forbidden_keyword,allowed_P0,allowed_P1,allowed_P2,allowed_P3,allowed_P4
average_voltage,V,wi_atomic_mass,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
average_voltage,V,wi_X,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
average_voltage,V,wi_row,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
average_voltage,V,wi_group,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
average_voltage,V,stoich_wi_amount_charge,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
average_voltage,V,stoich_wi_amount_discharge,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
average_voltage,V,stoich_wi_amount_delta,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
average_voltage,V,stoich_abs_wi_amount_delta,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
average_voltage,V,stored_fracA_delta,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
average_voltage,V,stored_abs_fracA_delta,other_numeric,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
average_voltage,V,charge_summary_formation_energy_per_atom,post_dft_energy_stability_summary,L2,endpoint formation-energy descriptor can reconstruct computed insertion voltage trends,True,True,True,False,False,False,True
average_voltage,V,charge_summary_is_metal,post_dft_electronic_summary,L4,post-DFT descriptor adjacent to computed voltage,False,True,True,False,False,True,True
average_voltage,V,charge_summary_volume,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,charge_summary_theoretical,post_dft_provenance_flag,L4,post-DFT summary descriptor; decision-support only,False,True,True,False,False,False,True
average_voltage,V,charge_summary_energy_above_hull,post_dft_energy_stability_summary,L4,post-DFT descriptor adjacent to computed voltage,False,True,True,False,False,True,True
average_voltage,V,charge_summary_density,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,charge_summary_nsites,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,charge_summary_density_atomic,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,charge_summary_band_gap,post_dft_electronic_summary,L4,post-DFT descriptor adjacent to computed voltage,False,True,True,False,False,True,True
average_voltage,V,charge_summary_is_stable,post_dft_energy_stability_summary,L4,post-DFT descriptor adjacent to computed voltage,False,True,True,False,False,True,True
average_voltage,V,charge_summary_symmetry_number,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,discharge_summary_formation_energy_per_atom,post_dft_energy_stability_summary,L2,endpoint formation-energy descriptor can reconstruct computed insertion voltage trends,True,True,True,False,False,False,True
average_voltage,V,discharge_summary_is_metal,post_dft_electronic_summary,L4,post-DFT descriptor adjacent to computed voltage,False,True,True,False,False,True,True
average_voltage,V,discharge_summary_volume,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,discharge_summary_theoretical,post_dft_provenance_flag,L4,post-DFT summary descriptor; decision-support only,False,True,True,False,False,False,True
average_voltage,V,discharge_summary_energy_above_hull,post_dft_energy_stability_summary,L4,post-DFT descriptor adjacent to computed voltage,False,True,True,False,False,True,True
average_voltage,V,discharge_summary_density,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,discharge_summary_nsites,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,discharge_summary_density_atomic,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,discharge_summary_band_gap,post_dft_electronic_summary,L4,post-DFT descriptor adjacent to computed voltage,False,True,True,False,False,True,True
average_voltage,V,discharge_summary_is_stable,post_dft_energy_stability_summary,L4,post-DFT descriptor adjacent to computed voltage,False,True,True,False,False,True,True
average_voltage,V,discharge_summary_symmetry_number,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,charge_summary_volume_per_site,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,discharge_summary_volume_per_site,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,summary_delta_volume_fraction,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,summary_abs_delta_volume_fraction,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,summary_delta_formation_energy_per_atom,post_dft_energy_stability_summary,L2,endpoint formation-energy descriptor can reconstruct computed insertion voltage trends,True,True,True,False,False,False,True
average_voltage,V,summary_abs_delta_formation_energy_per_atom,post_dft_energy_stability_summary,L2,endpoint formation-energy descriptor can reconstruct computed insertion voltage trends,True,True,True,False,False,False,True
average_voltage,V,summary_delta_energy_above_hull,post_dft_energy_stability_summary,L4,post-DFT descriptor adjacent to computed voltage,False,True,True,False,False,True,True
average_voltage,V,summary_abs_delta_energy_above_hull,post_dft_energy_stability_summary,L4,post-DFT descriptor adjacent to computed voltage,False,True,True,False,False,True,True
average_voltage,V,summary_delta_density,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,summary_abs_delta_density,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,summary_delta_density_atomic,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,summary_abs_delta_density_atomic,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
average_voltage,V,summary_delta_band_gap,post_dft_electronic_summary,L4,post-DFT descriptor adjacent to computed voltage,False,True,True,False,False,True,True
average_voltage,V,summary_abs_delta_band_gap,post_dft_electronic_summary,L4,post-DFT descriptor adjacent to computed voltage,False,True,True,False,False,True,True
average_voltage,V,summary_delta_volume_per_site,relaxed_structure_summary,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,True,True,True
